run_id,algorithm,instance,seed,known_best,max_iter,kmax,max_no_improve,shake_max_tries,generation_max_tries,vnd_mode,vnd_max_rounds,vnd_max_no_improve,time_limit_seconds,termination_reason,initial_cost,initial_solution_signature,initial_solution_shared_p,initial_solution_source,best_cost,final_cost,gap_percent,iterations,accepted_improvements,invalid_neighbors,no_improvement_neighbors,timeout_neighbors,neighbors_evaluated,generation_tries,elapsed_time_seconds,best_iteration,stagnation_iterations,feasible,status,error,ivns_string_length_avg,ivns_complexity_avg,ivns_max_neighborhood_seconds,ivns_reset_strings_on_improvement,ivns_candidates_per_iteration,ivns_candidate_selection_mode,ivns_exploration_rate,ivns_candidates_generated,ivns_candidates_valid,ivns_candidates_timeout,ivns_candidates_invalid,ivns_candidates_no_improvement,ivns_candidates_selected,ivns_candidate_success_rate,ivns_strings_generated_total,ivns_strings_valid_total,ivns_strings_invalid_total,ivns_strings_evaluated_total,ivns_strings_selected_total,ivns_strings_accepted_total,ivns_unique_strings_total,ivns_reject_too_many_r,ivns_reject_too_short,ivns_reject_too_long,ivns_reject_unbalanced,ivns_reject_missing_required_symbol,ivns_reject_forbidden_expensive_pattern,ivns_reject_semantic_invalid,ivns_reject_duplicated_string,ivns_reject_generation_limit_reached,ivns_reject_unknown,source_path,ivns_profile,variant,ivns_time,configuration,experiment_group
ivns_A-n65-k9_21,ivns,A-n65-k9,21,1174,10,2,5,5,50,random,3,2,300,max_iter,4113,"45,35,28,16,40,29,39,27,3|32,42,11,38,8,51,25,61,62,53|57,19,26,59,36,21,13,6,12,46,48|52,56,2,47,50,14,7|5,10,34,33,60,54|4,63,44,58,31|1,49,18,20,41,22,55|24,43,23,30|37,64,9,17,15",false,generated_inside_algorithm,3809,3809,224.44635,10,2,0,0,8,2,13,1.905545,9,0,true,ok,,6.7,21.1,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,13,10,3,2,10,2,9,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n65-k9_22,ivns,A-n65-k9,22,1174,10,2,5,5,50,random,3,2,300,max_iter,4017,"19,61,32,10,45,26,7,49,41,56,40|4,18,42,39,62,31,33,37,46|11,27,38,60,28,25,8|48,51,52,1,3,12,22,58,5,13|35,57,44,6,50,21,43|14,15,16,9,55,36|47,29,24,63,23|64,53,17,2,59|20,54,30,34",false,generated_inside_algorithm,3716,3716,216.524689,10,2,0,0,8,2,18,1.862555,9,0,true,ok,,5.7,18.5,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,18,10,8,2,10,2,8,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n65-k9_23,ivns,A-n65-k9,23,1174,10,2,5,5,50,random,3,2,300,max_iter,3727,"19,4,8,52,11,18,9,39,49,40|32,45,42,26,13,62,53,3,31|48,30,7,22,21,33,37,58|15,16,51,36,59,60,27|28,38,17,50,5,61,44,57|10,24,55,25,56|2,35,41,12,34,23|46,6,20,64,47,14|29,63,54,1,43",false,generated_inside_algorithm,3404,3404,189.948898,10,2,0,0,8,2,12,1.886549,7,0,true,ok,,6.7,20.8,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,12,10,2,2,10,2,10,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n65-k9_24,ivns,A-n65-k9,24,1174,10,2,5,5,50,random,3,2,300,max_iter,3810,"57,11,46,28,37,58,56,19,7|62,60,8,16,47,32,40|61,42,9,24,36,13,25|35,48,45,6,22,43,59,31|38,54,23,26,4,2,64|41,14,55,3,12,5,52,50|15,27,10,30,49,51,21|1,18,39,63,29,44,33|20,53,34,17",false,generated_inside_algorithm,3259,3259,177.597946,10,3,0,0,7,3,16,1.796571,10,0,true,ok,,6.0,18.3,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,16,10,6,3,10,3,10,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n65-k9_25,ivns,A-n65-k9,25,1174,10,2,5,5,50,random,3,2,300,max_iter,3109,"48,32,19,26,31,28,36,43,22|47,23,40,25,37,4,15|45,61,42,38,11,63,55,13,29,5,51|46,34,9,27,52,16,41|14,18,20,60,10,21,57|3,17,7,50,30,59|35,62,33,54,2,49,39|24,44,58,8,1|64,6,53,12,56",false,generated_inside_algorithm,2914,2914,148.211243,10,2,0,0,8,2,16,2.185478,10,0,true,ok,,8.2,25.1,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,16,10,6,2,10,2,10,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n65-k9_26,ivns,A-n65-k9,26,1174,10,2,5,5,50,random,3,2,300,max_iter,3900,"18,11,38,29,33,15,32,8,44,19|57,42,4,28,10,58,36,41|26,25,50,35,1,59,51,5,43|61,62,7,16,48,55,45,21,31|13,47,63,14,49,20|37,34,24,52,40,60|56,17,12,3,23|39,22,46,53,6,54|64,9,2,27|30",false,generated_inside_algorithm,3900,3900,232.197617,10,0,0,0,10,0,15,2.317446,0,0,true,ok,,7.8,25.3,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,15,10,5,0,10,0,10,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n65-k9_27,ivns,A-n65-k9,27,1174,10,2,5,5,50,random,3,2,300,max_iter,3548,"48,11,13,3,47,12,19,59,56,57,45|18,14,50,2,28,46,23|61,32,9,15,26,53,29,5,21|8,54,63,1,60|42,35,10,20,24,37,51|41,49,17,62,22,43|52,55,39,25,44,31|40,36,16,38,6,30|33,4,64,27,7,58,34",false,generated_inside_algorithm,2899,2899,146.933563,10,5,0,0,5,5,11,1.793571,10,0,true,ok,,5.9,19.3,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,11,10,1,5,10,5,8,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n65-k9_28,ivns,A-n65-k9,28,1174,10,2,5,5,50,random,3,2,300,max_iter,4028,"38,19,12,32,7,10,37,15,53|45,26,48,52,14,18,58,60,42,24|35,62,63,25,40,50,27|61,11,54,3,33,2,23|9,41,31,57,17,21|47,20,4,46,36,56|22,13,49,51,34,39,5,16,59|29,30,6,43,28|64,8,55,1,44",false,generated_inside_algorithm,3454,3454,194.20784,10,3,0,0,7,3,15,2.17348,7,0,true,ok,,6.7,22.0,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,15,10,5,3,10,3,7,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n65-k9_29,ivns,A-n65-k9,29,1174,10,2,5,5,50,random,3,2,300,max_iter,4050,"19,57,26,7,53,63,56,33|45,22,23,38,30,24,41,32|61,11,44,40,35,48,25,18,59,1|14,13,37,34,21,55,62|51,42,6,54,31,2|49,52,4,12,17,47,20|60,46,15,28,16,39,29,50|5,43,3,58,9|36,27,8,10,64",false,generated_inside_algorithm,3879,3879,230.408859,10,1,0,0,9,1,17,2.087501,10,0,true,ok,,7.1,22.7,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,17,10,7,1,10,1,10,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n65-k9_30,ivns,A-n65-k9,30,1174,10,2,5,5,50,random,3,2,300,max_iter,3806,"19,38,35,22,2,58,63,50|51,48,5,6,3,15,13,62,12|57,21,34,18,23,36,4,14|61,10,17,49,7,47,32,27,26,11|59,45,54,29,30,9|46,53,56,33,60,52|20,55,41,44,1|8,39,37,24,16,43|64,31,25,28,40,42",false,generated_inside_algorithm,3333,3333,183.901184,10,3,0,0,7,3,11,2.025515,9,0,true,ok,,6.8,22.2,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,11,10,1,3,10,3,9,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n80-k10_1,ivns,A-n80-k10,1,1763,10,2,5,5,50,random,3,2,300,max_iter,5166,"33,9,75,19,60,6,67,29,64|31,77,35,52,20,62,71,17,42|47,44,46,28,15,2,78,13,23,26,54|65,34,24,30,3,4,32,22,12|43,50,70,27,45,48,1,10,25,51|14,69,5,36,68,39,21,59|56,66,49,8,16,63,41,73,72|40,61,38,18,55|11,37,58,76,7,74|79,53,57",false,generated_inside_algorithm,4850,4850,175.099258,10,2,0,0,8,2,13,1.977527,4,0,true,ok,,6.8,21.6,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,13,10,3,2,10,2,9,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n80-k10_2,ivns,A-n80-k10,2,1763,10,2,5,5,50,random,3,2,300,max_iter,5132,"58,29,30,22,18,63|16,31,46,73,65,76,23,38,14,34,68|51,72,7,64,2,69,32,9|25,15,43,33,42,8,24,48,53,55,4,26|52,19,28,74,47,54,11,78,59|27,67,3,57,56,44,39,13|77,41,6,35,62,12,49,10|75,40,21,50,37,70,79,20|71,60,45,61,36,66|17,5,1",false,generated_inside_algorithm,4601,4601,160.975616,10,3,0,0,7,3,17,1.678598,8,0,true,ok,,5.3,16.5,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,17,10,7,3,10,3,6,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n80-k10_3,ivns,A-n80-k10,3,1763,10,2,5,5,50,random,3,2,300,max_iter,4962,"33,43,72,35,73,2,70,45,44,46,21|63,61,76,60,50,16,49|15,58,53,65,42,40,19,55,48,56|10,7,26,32,5,74,31,17|34,8,59,47,64,25,12,51,77,23,69|14,75,54,27,13,24,3,57,9|78,62,41,28,71,66,38|4,67,20,52,30,29,11,18,68|1,79,6,22|36,37,39",false,generated_inside_algorithm,4784,4784,171.355637,10,1,0,0,9,1,12,2.081502,9,0,true,ok,,6.3,20.5,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,12,10,2,1,10,1,10,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n80-k10_4,ivns,A-n80-k10,4,1763,10,2,5,5,50,random,3,2,300,max_iter,5320,"33,15,31,52,50,28,9,21,38|65,58,34,62,17,41,12,23,27|54,26,45,6,7,57|77,43,67,46,4,72,78,42,13,39,49|14,51,64,48,11,35,75,29,73,61,47,40|56,70,68,3,55,5,10,19,24|60,63,16,36,44,76,37,53|69,30,1,59,25,71,66|22,18,8,32,74|2,20,79",false,generated_inside_algorithm,5158,5158,192.569489,10,1,0,0,9,1,13,2.064506,4,0,true,ok,,6.2,19.6,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,13,10,3,1,10,1,9,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n80-k10_5,ivns,A-n80-k10,5,1763,10,2,5,5,50,random,3,2,300,max_iter,5150,"27,38,41,57,60,2,77,15|19,51,43,17,44,66,55,25,75,26,14,67,35|33,72,64,37,49,28,4,50,45,16|54,34,12,40,21,9,68,65,46,10|78,52,20,71,70,62,31,47,1,5|53,11,6,7,39|56,69,73,23,18,22|30,74,24,32,42,79,8|61,59,48,36,58,3|76,63,29,13",false,generated_inside_algorithm,4661,4661,164.378906,10,3,0,0,7,3,16,1.783573,4,0,true,ok,,6.4,20.6,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,16,10,6,3,10,3,8,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n80-k10_6,ivns,A-n80-k10,6,1763,10,2,5,5,50,random,3,2,300,max_iter,4924,"34,51,18,21,47,27,2,48,39|78,33,35,64,32,3,43,56,45,66,13|77,65,54,57,19,9,24,52,49,72,8|53,76,30,10,50,22,70,11|15,38,68,14,67,23,6,74|31,1,28,42,71,40,75|20,46,7,59,58,36,26|17,29,37,73,25,12,55|63,41,16,4,69,5,61,44|79,60,62",false,generated_inside_algorithm,4425,4425,150.99263,10,3,0,0,7,3,11,1.888548,9,0,true,ok,,7.0,21.2,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,11,10,1,3,10,3,9,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n80-k10_7,ivns,A-n80-k10,7,1763,10,2,5,5,50,random,3,2,300,max_iter,4925,"54,75,23,26,2,40,12,28|31,33,4,21,78,36,67,17,77,73,13,15,66|47,64,71,50,20,63,68,43,57|34,27,74,29,5,53,10,24,58,32,8|65,69,49,6,70,30,7,60|51,44,48,62,37,9,72,42,14,35|16,46,61,18,52,38|3,55,59,56,39,19|76,11,1,25,41,45|22,79",false,generated_inside_algorithm,4802,4802,172.376633,10,1,0,0,9,1,18,2.149486,6,0,true,ok,,7.7,24.4,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,18,10,8,1,10,1,10,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n80-k10_8,ivns,A-n80-k10,8,1763,10,2,5,5,50,random,3,2,300,max_iter,4673,"15,36,43,76,42,40,57,13|14,47,75,61,39,8,24,62,21|77,33,73,58,65,1,26,4,53,27,52,44,60|70,67,23,29,16,7,46,31,5,48|55,17,78,20,54,3,9|35,51,38,63,71,11,79|72,34,37,45,25,68,59,12|41,19,28,69,64,30,56,50,49|6,2,18,22|10,74,66,32",false,generated_inside_algorithm,4071,4071,130.913223,10,4,0,0,6,4,14,1.619612,8,0,true,ok,,6.3,19.5,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,14,10,4,4,10,4,9,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n80-k10_9,ivns,A-n80-k10,9,1763,10,2,5,5,50,random,3,2,300,max_iter,4856,"77,6,69,51,42,59,44,13|48,3,21,73,70,34,36,4,24,33,60|61,38,64,72,54,68,9,71|37,30,8,26,22,62,74|65,52,17,78,55,2,35,10,45|50,27,23,63,75,19,5,20,14|31,15,41,43,18,16,7,47,58,49|56,40,25,29,39,53,67,66|32,46,28,76,57,11|1,79,12",false,generated_inside_algorithm,4555,4555,158.366425,10,2,0,0,8,2,14,1.87755,8,0,true,ok,,6.2,18.9,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,14,10,4,2,10,2,9,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n80-k10_10,ivns,A-n80-k10,10,1763,10,2,5,5,50,random,3,2,300,max_iter,4677,"33,29,10,54,34,22,27,69,19,52,24,36|13,63,5,40,51,67,44,56,57|31,35,47,65,58,72,75,74,37,16,18,68,14|28,59,32,4,17,42|43,26,66,79,15,11,71,64,8,76|77,78,23,49,41,70,73,6,48|7,55,45,53,46,25|50,20,39,61,1|60,30,9,21,12,3|2,62,38",false,generated_inside_algorithm,4528,4528,156.83493,10,1,0,0,9,1,13,2.202472,4,0,true,ok,,7.6,24.3,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,13,10,3,1,10,1,10,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n80-k10_11,ivns,A-n80-k10,11,1763,10,2,5,5,50,random,3,2,300,max_iter,5260,"51,37,56,53,4,32,28,41,72,11|33,35,63,55,15,77,18,45,34,75|31,73,39,60,43,49,66,48,23|58,25,26,64,2,16,67,12,10,44,24|47,40,7,38,8,21,27,29|52,54,14,70,6,5,65,71,57,20|78,13,62,76,9,46,74|79,59,69,1,30,36|3,42,61,22|17,68,50,19",false,generated_inside_algorithm,5260,5260,198.355072,10,0,0,0,10,0,19,2.424419,0,0,true,ok,,8.8,28.1,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,19,10,9,0,10,0,10,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n80-k10_12,ivns,A-n80-k10,12,1763,10,2,5,5,50,random,3,2,300,max_iter,5127,"33,51,72,30,43,18,23,57,35,12|28,19,44,64,62,22,50,14|54,77,47,26,39,75,1,4,27,10,32,24,67|15,70,3,5,42,31,71,2|20,61,76,69,55,49,36|78,34,65,11,13,66,48,7,45|17,46,60,56,53,41,6|68,9,63,37,29,25,58|8,73,21,74,16,52,40,59|79,38",false,generated_inside_algorithm,4776,4776,170.901871,10,2,0,0,8,2,13,2.015517,10,0,true,ok,,6.8,22.3,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,13,10,3,2,10,2,9,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n80-k10_13,ivns,A-n80-k10,13,1763,10,2,5,5,50,random,3,2,300,max_iter,5047,"35,17,28,10,54,24,43,9,19,65|72,31,13,39,68,12,46,11,40|78,47,53,26,64,44,57,62,16,75,5,51,77|34,33,14,2,4,41,23,6,37|63,27,30,42,20,7|15,38,36,61,69,58,45|55,76,71,49,1,56,50,52|67,25,29,48,66,21,70,3,60|8,73,79,18,32,74|22,59",false,generated_inside_algorithm,4614,4614,161.712997,10,2,0,0,8,2,18,2.039511,8,0,true,ok,,7.1,22.6,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,18,10,8,2,10,2,10,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n80-k10_14,ivns,A-n80-k10,14,1763,10,2,5,5,50,random,3,2,300,max_iter,4915,"67,52,44,16,11,31,49,75,30,39,73|70,41,66,61,15,6,77,50,19|34,27,58,71,60,4,56,21,55,9|33,48,25,3,8,64,40,32,78,20,35|72,43,47,65,54,46,62,10,26,57,22|14,2,5,12,76,13,59|68,1,7,23,45|36,38,63,42,53,24|18,29,51,69,17,37|74,28,79",false,generated_inside_algorithm,4599,4599,160.862167,10,2,0,0,8,2,13,1.888547,5,0,true,ok,,5.7,17.4,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,13,10,3,2,10,2,9,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n80-k10_15,ivns,A-n80-k10,15,1763,10,2,5,5,50,random,3,2,300,max_iter,4855,"35,52,34,31,22,1,21,41,73|24,18,7,66,36,62|33,72,30,43,65,75,44,38,26,10,32,40,53|78,4,47,71,70,55,13,6,14,42|12,11,57,28,67,3|15,59,27,61,45,25,20|58,56,39,63,64,54,9,5|77,51,16,19,50,48,23,17,76,8|2,69,37,46,79,29,68|49,60,74",false,generated_inside_algorithm,4656,4656,164.095291,10,1,0,0,9,1,15,2.174479,5,0,true,ok,,6.7,21.7,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,15,10,5,1,10,1,9,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n80-k10_16,ivns,A-n80-k10,16,1763,10,2,5,5,50,random,3,2,300,max_iter,4930,"34,65,18,41,61,46,48,66,64|33,32,54,4,68,37,12,71,78,51,11,60|52,17,9,36,30,62,13|67,70,63,77,16,15,59,27,45,14,58|23,43,25,69,42,3,26,8|38,44,40,50,29,19,22|47,72,31,35,7,1,39,28|75,55,10,57,6,76,21|73,79,56,20,53,74,24|49,2,5",false,generated_inside_algorithm,4747,4747,169.256943,10,1,0,0,9,1,18,2.227466,7,0,true,ok,,7.7,24.2,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,18,10,8,1,10,1,9,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n80-k10_17,ivns,A-n80-k10,17,1763,10,2,5,5,50,random,3,2,300,max_iter,4860,"43,28,18,76,33,20,14,75,36|32,21,61,29,66,77,48,11,51,56,54|37,65,46,19,8,26,10,71,39,52|35,16,24,53,15,72,34,78,40,31,12,22,67,47|30,57,1,23,44,38|27,64,25,50,59,45,69,41|49,79,73,74,68,9|5,58,3,63,6,55|60,70,17,4,7,2|13,62,42",false,generated_inside_algorithm,4860,4860,175.666473,10,0,0,0,10,0,23,2.37543,0,0,true,ok,,7.9,24.6,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,23,10,13,0,10,0,10,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n80-k10_18,ivns,A-n80-k10,18,1763,10,2,5,5,50,random,3,2,300,max_iter,5036,"33,54,43,14,62,47,13,38,37,75,27,56,44|5,4,59,71,23,63,69,31|32,72,64,52,50,6,66,68,24,12|48,11,3,35,67,16,41,53,10,58|51,29,55,78,18,25,57,73|34,26,74,30,2,9,17|15,65,77,8,42,76,1,61|70,60,19,28,45,39|49,22,20,21,40,46|36,7,79",false,generated_inside_algorithm,4669,4669,164.832672,10,2,0,0,8,2,18,1.993522,5,0,true,ok,,6.5,21.4,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,18,10,8,2,10,2,9,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n80-k10_19,ivns,A-n80-k10,19,1763,10,2,5,5,50,random,3,2,300,max_iter,4922,"33,10,44,57,78,11,51,6,28|15,48,20,55,26,54,21,68,5,12,75|76,19,8,24,16,64,30,45,65,35,27,52|34,14,53,18,25,39,38|77,31,58,56,59,43,49,3,66,29|47,72,69,67,7,17,13,2|4,61,74,46,62,9|37,50,23,36,63,79|40,22,60,1,42|71,32,70,73,41",false,generated_inside_algorithm,4801,4801,172.319916,10,1,0,0,9,1,14,2.051508,7,0,true,ok,,6.5,20.7,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,14,10,4,1,10,1,10,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
ivns_A-n80-k10_20,ivns,A-n80-k10,20,1763,10,2,5,5,50,random,3,2,300,max_iter,4996,"54,53,25,62,48,70,23,34,2,33|51,31,72,77,15,16,41,27,58,73,32,69,13,65,75,30|56,61,49,63,47,39,60|67,37,18,44,55,43,68,42|35,1,26,17,29,40,7|50,74,22,36,12,11,78|14,8,59,9,38,52,4,10|20,64,28,19,76,57,46|21,71,5,45,79,66|24,3,6",false,generated_inside_algorithm,4572,4572,159.330688,10,2,0,0,8,2,16,2.057506,6,0,true,ok,,7.0,22.0,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,16,10,6,2,10,2,9,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/efg-high-random/summary-ivns-efg-high-random-time-0.20.csv,efg-high,efg-high-random,0.2,efg-high-random-t0.20,a_time_exploratory
