run_id,algorithm,instance,seed,known_best,max_iter,kmax,max_no_improve,shake_max_tries,generation_max_tries,vnd_mode,vnd_max_rounds,vnd_max_no_improve,time_limit_seconds,termination_reason,initial_cost,initial_solution_signature,initial_solution_shared_p,initial_solution_source,best_cost,final_cost,gap_percent,iterations,accepted_improvements,invalid_neighbors,no_improvement_neighbors,timeout_neighbors,neighbors_evaluated,generation_tries,elapsed_time_seconds,best_iteration,stagnation_iterations,feasible,status,error,ivns_string_length_avg,ivns_complexity_avg,ivns_max_neighborhood_seconds,ivns_reset_strings_on_improvement,ivns_candidates_per_iteration,ivns_candidate_selection_mode,ivns_exploration_rate,ivns_candidates_generated,ivns_candidates_valid,ivns_candidates_timeout,ivns_candidates_invalid,ivns_candidates_no_improvement,ivns_candidates_selected,ivns_candidate_success_rate,ivns_strings_generated_total,ivns_strings_valid_total,ivns_strings_invalid_total,ivns_strings_evaluated_total,ivns_strings_selected_total,ivns_strings_accepted_total,ivns_unique_strings_total,ivns_reject_too_many_r,ivns_reject_too_short,ivns_reject_too_long,ivns_reject_unbalanced,ivns_reject_missing_required_symbol,ivns_reject_forbidden_expensive_pattern,ivns_reject_semantic_invalid,ivns_reject_duplicated_string,ivns_reject_generation_limit_reached,ivns_reject_unknown,ivns_profile,mode_from_file
ivns_A-n80-k10_20,ivns,A-n80-k10,20,1763,10,2,5,5,50,random,3,2,60,max_iter,4738,"28,13,33,48,24,56,9,14,65,46,58|30,69,55,41,21,20,60,35,5|47,36,34,16,25,6,61,26,32,75,15|78,54,62,4,17,53,50,67,72,45|18,59,19,70,38,51,10|77,8,31,2,64,44,76,66,68,74|57,3,49,29,39,73|27,52,63,1,42,43,40|37,71,11,7,22|79,12,23",false,generated_inside_algorithm,3791,3791,115.031197,10,7,0,0,3,7,18,0.284014,10,0,true,ok,,3.900000,10.500000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,18,10,8,7,10,7,4,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_21,ivns,A-n80-k10,21,1763,10,2,5,5,50,random,3,2,60,max_iter,4765,"33,35,31,52,11,51,77,74,4,72,12,26,70,14,41,27|47,16,25,53,18,20,7|34,78,54,15,71,42,40,3,8,67,56|65,46,60,22,5,23,30,68|17,63,21,61,38|66,24,49,73,19,1,28|32,50,59,43,9,45,58|29,57,13,2,48,76,36|10,75,55,39,37,64,6,44|69,79,62",false,generated_inside_algorithm,4445,4445,152.127045,10,3,0,0,7,3,24,0.475023,8,0,true,ok,,3.700000,10.100000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,24,10,14,3,10,3,6,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_22,ivns,A-n80-k10,22,1763,10,2,5,5,50,random,3,2,60,max_iter,4785,"52,77,63,71,67,36,68,35,2,26,27|34,54,33,31,8,20,6,66,73,47,78,56,30,43|1,18,7,38|74,10,28,64,29,9,40|3,50,44,49,21,15,17,24,16|65,75,19,11,23,42,41,53|51,5,70,13,69,14,22,46,25,48,72|60,4,45,57,62,12|32,79,39,61,76,58|37,59,55",false,generated_inside_algorithm,4426,4426,151.049347,10,3,0,0,7,3,27,0.463022,8,0,true,ok,,3.800000,10.800000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,27,10,17,3,10,3,7,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_23,ivns,A-n80-k10,23,1763,10,2,5,5,50,random,3,2,60,max_iter,5155,"14,56,12,73,59,53,18,35|33,77,32,24,13,62,26,66,41,6|78,49,65,27,76,47,19,70,30,5,68,58,44,54,34|15,72,37,16,8,43,23,69,31,60,38|2,55,46,22,11,29,51|48,64,4,57,36,52,21,74,75,67|40,25,45,79,7|28,10,39,3,63|9,42,50,20,17|1,71,61",false,generated_inside_algorithm,4607,4607,161.315948,10,4,0,0,6,4,27,0.412020,10,0,true,ok,,3.900000,10.600000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,27,10,17,4,10,4,5,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_24,ivns,A-n80-k10,24,1763,10,2,5,5,50,random,3,2,60,max_iter,4957,"29,38,67,17,11,34,22|33,77,32,61,64,3,50,55,47,46|51,48,43,36,24,16,65,75,60,57,49,52|15,19,42,40,45,18|27,35,62,13,54,66,26,70,39,56,72,5|4,12,20,21,31,23,44,78,9|28,59,69,73,58,8,68,71|74,76,14,53,30,37,2|10,79,63,25,1|6,7,41",false,generated_inside_algorithm,4533,4533,157.118546,10,3,0,0,7,3,20,0.496024,8,0,true,ok,,3.900000,10.800000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,20,10,10,3,10,3,5,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_25,ivns,A-n80-k10,25,1763,10,2,5,5,50,random,3,2,60,max_iter,4987,"33,77,35,34,30,68,51,59,38,31,58,48,66|14,43,41,74,13,46,32,73,64,53|11,18,8,70,9,45|65,4,37,67,15,20,75,44,60,16,21,71|52,47,69,10,26,36,40,42,2|72,61,76,6,39,23|78,25,27,63,62,17,57|54,29,1,56,3,19,24,55|28,7,49,12,79|5,50,22",false,generated_inside_algorithm,4692,4692,166.137268,10,2,0,0,8,2,16,0.524025,7,0,true,ok,,4,11.300000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,16,10,6,2,10,2,7,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_26,ivns,A-n80-k10,26,1763,10,2,5,5,50,random,3,2,60,max_iter,5208,"33,14,75,73,43,45,40,62,8,60|52,58,22,71,17,69,5,51,4|77,15,25,7,46,34,50,41,39|24,38,16,32,20,67,59,13|47,65,70,48,56,36,76,3,49,37|78,31,11,21,19,54,2,57,30,72|27,53,9,44,61,6,10|26,55,29,1,18,63|64,12,74,23,35,68,28,66|79,42",false,generated_inside_algorithm,4367,4367,147.702774,10,5,0,0,5,5,18,0.415020,9,0,true,ok,,3.600000,10.200000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,18,10,8,5,10,5,6,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_27,ivns,A-n80-k10,27,1763,10,2,5,5,50,random,3,2,60,max_iter,5123,"33,44,26,27,64,16,67,76,29,11,48,46,25|77,31,35,14,69,58,61,72,63,47,23,50|6,18,17,42,65,70|53,34,57,12,32,59,40,51|43,54,9,20,55,74,45|78,15,71,1,3,37,38|19,56,73,10,41,13,66,60,5|24,68,8,7,21,4,62,30|2,22,36,52,75,49|28,79,39",false,generated_inside_algorithm,4476,4476,153.885422,10,5,0,0,5,5,17,0.372018,10,0,true,ok,,3.600000,10.300000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,17,10,7,5,10,5,5,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_28,ivns,A-n80-k10,28,1763,10,2,5,5,50,random,3,2,60,max_iter,5174,"46,68,33,40,54,14,24,17,20,65,35,13,15,31|78,72,47,34,77,44,1,37,51,75,49,21,29|4,71,48,62,9,8,28,70|43,27,73,52,58,10,36,41,76,12,26|67,66,69,25,6,55,18|56,45,53,64,2,74,50|7,61,30,23,3|60,57,5,16,63,59|11,42,19,22,38|39,32,79",false,generated_inside_algorithm,4710,4710,167.158264,10,3,0,0,7,3,27,0.495024,10,0,true,ok,,3.900000,11.100000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,27,10,17,3,10,3,8,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_29,ivns,A-n80-k10,29,1763,10,2,5,5,50,random,3,2,60,max_iter,4922,"35,65,24,4,47,55,45,59,3|33,73,6,40,60,50,52,61|53,64,37,16,13,42,22|75,21,28,18,31,71,10,36|14,54,34,72,9,2,25,11,78,51,70,5|26,74,32,62,12,19,39|43,23,46,15,20,38,17,68|27,69,30,44,56,48,41,58,8,77,57,67|49,76,66,7,63,29|1,79",false,generated_inside_algorithm,4480,4480,154.112305,10,3,0,0,7,3,18,0.520026,8,0,true,ok,,3.900000,11.200000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,18,10,8,3,10,3,6,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_30,ivns,A-n80-k10,30,1763,10,2,5,5,50,random,3,2,60,max_iter,5024,"65,58,75,13,47,21,23,73,62,10,14|31,54,35,40,74,18,53,24,12|77,48,56,6,44,76,66,26,67,57|16,19,60,52,28,55,69,70,50,4|34,25,20,22,61,68,11|27,33,51,30,39,71,9,7|43,78,72,37,63,3,41,46,29|15,64,2,38,5,59,49|8,36,32,42,45,17|79,1",false,generated_inside_algorithm,4253,4253,141.236526,10,5,0,0,5,5,18,0.451021,7,0,true,ok,,3.700000,10.900000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,18,10,8,5,10,5,6,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n33-k5_1,ivns,A-n33-k5,1,661,10,2,5,5,50,best,3,2,60,max_iter,2021,"19,27,30,14,22,25|32,11,21,18,24,3,5,2,20,26|29,7,16,28,13,23,8|4,1,10,15,17,6|9,31,12",false,generated_inside_algorithm,1845,1845,179.122543,10,1,0,0,9,1,16,0.713034,4,0,true,ok,,6.400000,20.400000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,16,10,6,1,10,1,8,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_2,ivns,A-n33-k5,2,661,10,2,5,5,50,best,3,2,60,max_iter,1889,"26,18,21,3,12,29,25,10,20|1,15,11,31,7,28,19|14,13,8,23,5,24,27|30,22,4,17,32,6|9,16,2",false,generated_inside_algorithm,1632,1632,146.898636,10,2,0,0,8,2,15,0.647031,9,0,true,ok,,6.400000,21.400000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,15,10,5,2,10,2,8,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_3,ivns,A-n33-k5,3,661,10,2,5,5,50,best,3,2,60,max_iter,1586,"15,30,5,9,10,28|26,32,8,27,23,11,24,21,16,14|1,6,29,12,19,25,7,18|22,17,20,13,4|31,2,3",false,generated_inside_algorithm,1586,1586,139.939484,10,0,0,0,10,0,24,0.760037,0,0,true,ok,,6.600000,20.800000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,24,10,14,0,10,0,10,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_4,ivns,A-n33-k5,4,661,10,2,5,5,50,best,3,2,60,max_iter,1668,"2,3,27,26,5,25,14,32|24,28,21,10,19,4,20,11|1,12,23,18,22,7,8,29|16,17,6,15,31|9,30,13",false,generated_inside_algorithm,1197,1197,81.089256,10,4,0,0,6,4,19,0.567028,9,0,true,ok,,6.100000,19.700000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,19,10,9,4,10,4,9,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_5,ivns,A-n33-k5,5,661,10,2,5,5,50,best,3,2,60,max_iter,1694,"26,1,23,11,15,3,5,25,10|29,14,21,27,12,13,20,8|28,32,31,16,24,4,7|17,18,9,6,2|30,19,22",false,generated_inside_algorithm,1571,1571,137.670197,10,1,0,0,9,1,13,0.783037,2,0,true,ok,,7.400000,23.700000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,13,10,3,1,10,1,10,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_6,ivns,A-n33-k5,6,661,10,2,5,5,50,best,3,2,60,max_iter,1766,"32,26,29,3,23,25,27,24,14|2,4,10,15,19,20|9,18,8,30,11,5,28,16|22,21,6,13,12,7|17,1,31",false,generated_inside_algorithm,1501,1501,127.080177,10,2,0,0,8,2,22,0.673032,9,0,true,ok,,6,18.800000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,22,10,12,2,10,2,9,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_7,ivns,A-n33-k5,7,661,10,2,5,5,50,best,3,2,60,max_iter,1912,"26,16,8,19,20,27,31,12|14,13,3,10,15,23|32,18,21,24,17,6,7|30,29,4,25,5,9,22|28,2,11,1",false,generated_inside_algorithm,1789,1789,170.650528,10,1,0,0,9,1,13,0.692035,8,0,true,ok,,6.900000,22.500000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,13,10,3,1,10,1,9,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_8,ivns,A-n33-k5,8,661,10,2,5,5,50,best,3,2,60,max_iter,1879,"32,26,29,10,1,16,18,23,28,14|20,2,8,5,4,11,25,9|22,6,30,21,12,17|7,19,3,13,24|15,27,31",false,generated_inside_algorithm,1501,1501,127.080177,10,2,0,0,8,2,16,0.723034,10,0,true,ok,,7,21.900000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,16,10,6,2,10,2,8,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_9,ivns,A-n33-k5,9,661,10,2,5,5,50,best,3,2,60,max_iter,1751,"26,12,23,14,11,22,9,31|1,32,25,16,20,8,24,21,3,5|29,4,2,7,18,28|17,13,27,6|19,30,10,15",false,generated_inside_algorithm,1643,1643,148.562790,10,1,0,0,9,1,24,0.812039,8,0,true,ok,,6.800000,21.300000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,24,10,14,1,10,1,10,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_10,ivns,A-n33-k5,10,661,10,2,5,5,50,best,3,2,60,max_iter,1917,"11,9,20,7,21,22,30|19,23,12,4,14,27,6|26,29,31,16,18,15,8,28|32,10,17,1,13,5,3|25,24,2",false,generated_inside_algorithm,1917,1917,190.015121,10,0,0,0,10,0,13,0.868042,0,0,true,ok,,7.900000,25.400000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,13,10,3,0,10,0,10,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_11,ivns,A-n33-k5,11,661,10,2,5,5,50,best,3,2,60,max_iter,1806,"1,22,15,18,25,4,8,5|11,6,10,21,31,20,3|24,27,28,29,12,7,32,16|2,9,23,30,17|13,19,14,26",false,generated_inside_algorithm,1568,1568,137.216339,10,2,0,0,8,2,14,0.714035,10,0,true,ok,,6.400000,20.300000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,14,10,4,2,10,2,10,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_12,ivns,A-n33-k5,12,661,10,2,5,5,50,best,3,2,60,max_iter,1656,"32,20,29,22,11,27,10,25|1,12,15,26,21,6,30,8,5|16,3,28,4,17,7|24,23,13,14,19,2|9,18,31",false,generated_inside_algorithm,1228,1228,85.779121,10,4,0,0,6,4,14,0.509024,9,0,true,ok,,5.200000,16.400000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,14,10,4,4,10,4,9,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_13,ivns,A-n33-k5,13,661,10,2,5,5,50,best,3,2,60,max_iter,1762,"2,19,14,24,15,16,18|20,1,27,23,30,8,10|32,5,22,17,21,29,11,9,26|7,3,4,12,28,31|6,25,13",false,generated_inside_algorithm,1633,1633,147.049927,10,1,0,0,9,1,12,0.839041,8,0,true,ok,,7.200000,22.500000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,12,10,2,1,10,1,9,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_14,ivns,A-n33-k5,14,661,10,2,5,5,50,best,3,2,60,max_iter,1610,"32,26,8,12,4,17,31,3|20,28,2,7,21,23,16|14,25,24,22,18,11,1,30|29,5,27,13,10,9|6,19,15",false,generated_inside_algorithm,1279,1279,93.494705,10,3,0,0,7,3,18,0.665033,8,0,true,ok,,6.900000,23.100000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,18,10,8,3,10,3,6,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_15,ivns,A-n33-k5,15,661,10,2,5,5,50,best,3,2,60,max_iter,1612,"16,7,25,26,5,13,9,11|32,14,18,23,15,6,31|1,3,19,27,20,24,12,4|21,10,17,28,2,29|30,8,22",false,generated_inside_algorithm,1381,1381,108.925865,10,3,0,0,7,3,20,0.692033,10,0,true,ok,,7.100000,22.600000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,20,10,10,3,10,3,8,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_16,ivns,A-n33-k5,16,661,10,2,5,5,50,best,3,2,60,max_iter,1900,"26,32,16,14,6,7,29,5,23,12|18,25,24,3,17,4,11|10,13,21,9,15,20|1,19,8,30,2,27|22,31,28",false,generated_inside_algorithm,1900,1900,187.443268,10,0,0,0,10,0,19,0.799038,0,0,true,ok,,7.400000,24.700000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,19,10,9,0,10,0,10,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_17,ivns,A-n33-k5,17,661,10,2,5,5,50,best,3,2,60,max_iter,1894,"5,1,4,18,25,11,26,10,15|32,27,31,9,21,6|20,16,7,29,23,19,14,3|24,12,8,13,22,17|28,2,30",false,generated_inside_algorithm,1750,1750,164.750366,10,1,0,0,9,1,14,0.776037,5,0,true,ok,,7.200000,22.800000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,14,10,4,1,10,1,9,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_18,ivns,A-n33-k5,18,661,10,2,5,5,50,best,3,2,60,max_iter,1787,"32,2,4,16,25,7,9|26,11,30,3,6,24,17|23,1,22,18,14,28,12,8|13,21,19,31,20,10|27,15,5,29",false,generated_inside_algorithm,1502,1502,127.231468,10,2,0,0,8,2,11,0.724036,6,0,true,ok,,6.500000,21.200000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,11,10,1,2,10,2,8,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_19,ivns,A-n33-k5,19,661,10,2,5,5,50,best,3,2,60,max_iter,1768,"32,5,22,31,3,23,15|20,26,14,4,29,27,9,6|30,24,18,28,10,7|19,1,2,17,12,8,21,11|13,25,16",false,generated_inside_algorithm,1523,1523,130.408478,10,2,0,0,8,2,13,0.707035,6,0,true,ok,,6.600000,21.300000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,13,10,3,2,10,2,9,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_20,ivns,A-n33-k5,20,661,10,2,5,5,50,best,3,2,60,max_iter,1847,"26,8,4,28,31,9,15|32,24,18,29,7,2,10|12,3,5,11,23,20,19,16,6|30,13,21,25,17,14|1,22,27",false,generated_inside_algorithm,1595,1595,141.301056,10,2,0,0,8,2,21,0.724034,7,0,true,ok,,6.600000,21.700000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,21,10,11,2,10,2,9,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_21,ivns,A-n33-k5,21,661,10,2,5,5,50,best,3,2,60,max_iter,1781,"17,24,30,29,22,18,26|8,12,25,16,3,15,31|32,27,1,2,5,10,28|14,7,9,4,13,21,11|6,19,20,23",false,generated_inside_algorithm,1610,1610,143.570358,10,1,0,0,9,1,12,0.848041,7,0,true,ok,,8.300000,26.200000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,12,10,2,1,10,1,9,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_22,ivns,A-n33-k5,22,661,10,2,5,5,50,best,3,2,60,max_iter,2104,"26,29,3,31,13,14,25,11|32,1,7,15,20,17,27|10,9,19,5,23,8,24|16,4,22,21,30,18,12|2,6,28",false,generated_inside_algorithm,2104,2104,218.305588,10,0,0,0,10,0,11,0.881043,0,0,true,ok,,7.800000,25.600000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,11,10,1,0,10,0,10,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_23,ivns,A-n33-k5,23,661,10,2,5,5,50,best,3,2,60,max_iter,1718,"26,25,17,21,31,11,10|1,30,28,14,8,3,16,12,20|5,7,29,22,15,19,24|23,18,4,13,6,9|27,2,32",false,generated_inside_algorithm,1410,1410,113.313164,10,3,0,0,7,3,11,0.617030,10,0,true,ok,,5.800000,18.500000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,11,10,1,3,10,3,8,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_24,ivns,A-n33-k5,24,661,10,2,5,5,50,best,3,2,60,max_iter,1723,"1,26,32,16,9,10,20,25,11,3|22,23,13,4,12,15|28,7,27,8,14,31|5,24,21,17,29,2,19|6,30,18",false,generated_inside_algorithm,1578,1578,138.729202,10,1,0,0,9,1,21,0.704033,2,0,true,ok,,6.500000,21.500000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,21,10,11,1,10,1,10,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_25,ivns,A-n33-k5,25,661,10,2,5,5,50,best,3,2,60,max_iter,1918,"11,26,14,10,24,20,3,15,12|8,13,22,16,4,17|32,31,28,25,9,21,19|1,27,18,30,7,6|5,29,2,23",false,generated_inside_algorithm,1578,1578,138.729202,10,2,0,0,8,2,14,0.847041,7,0,true,ok,,7.900000,25.900000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,14,10,4,2,10,2,9,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_26,ivns,A-n33-k5,26,661,10,2,5,5,50,best,3,2,60,max_iter,1728,"32,29,26,30,21,27,19,10|13,12,15,23,20,9,16|1,11,14,24,6,31,22|5,8,18,3,28,2,4|7,25,17",false,generated_inside_algorithm,1204,1204,82.148262,10,4,0,0,6,4,11,0.737037,7,0,true,ok,,6.300000,20.400000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,11,10,1,4,10,4,7,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_27,ivns,A-n33-k5,27,661,10,2,5,5,50,best,3,2,60,max_iter,1963,"1,26,4,20,11,27,22,14,25|32,31,13,17,15,29|23,7,2,28,8,16,5|19,24,21,10,9,6|3,18,12,30",false,generated_inside_algorithm,1636,1636,147.503784,10,2,0,0,8,2,14,0.633030,6,0,true,ok,,6.100000,19.500000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,14,10,4,2,10,2,10,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_28,ivns,A-n33-k5,28,661,10,2,5,5,50,best,3,2,60,max_iter,1715,"5,26,8,28,22,7,18,19|9,20,14,6,17,12,25|2,21,16,27,30,4|1,24,23,13,15,11,10|3,32,29,31",false,generated_inside_algorithm,1560,1560,136.006058,10,1,0,0,9,1,11,0.772037,10,0,true,ok,,8,25.500000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,11,10,1,1,10,1,10,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_29,ivns,A-n33-k5,29,661,10,2,5,5,50,best,3,2,60,max_iter,1987,"21,17,10,7,14,29,12|26,20,19,8,23,5,31,15|2,30,3,6,16,18|1,25,11,9,32,22,27,4|13,24,28",false,generated_inside_algorithm,1737,1737,162.783661,10,1,0,0,9,1,14,0.746036,4,0,true,ok,,7,22.900000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,14,10,4,1,10,1,10,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n33-k5_30,ivns,A-n33-k5,30,661,10,2,5,5,50,best,3,2,60,max_iter,1751,"11,26,9,3,27,17,25|14,30,31,5,21,22,12|32,7,13,15,16,6,1|23,2,4,19,8,20,28|24,29,10,18",false,generated_inside_algorithm,1129,1129,70.801819,10,4,0,0,6,4,14,0.683034,10,0,true,ok,,6.300000,21,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,14,10,4,4,10,4,7,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n65-k9_1,ivns,A-n65-k9,1,1174,10,2,5,5,50,best,3,2,60,max_iter,3652,"32,15,41,38,5,19,13,58,57,14,33|61,45,42,1,8,26,62,47,39,30|18,48,31,12,51,21,37,25,46|11,54,53,29,50,59,27|7,63,24,52,28,55|35,16,34,40,44,4,36|49,17,2,60,10|56,43,23,3,22|64,9,20,6",false,generated_inside_algorithm,3652,3652,211.073257,10,0,0,0,10,0,24,0.858041,0,0,true,ok,,7.300000,24.200000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,24,10,14,0,10,0,10,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n65-k9_2,ivns,A-n65-k9,2,1174,10,2,5,5,50,best,3,2,60,max_iter,3945,"48,42,7,11,44,31,58,18,52|61,16,9,26,55,49,2,19|4,50,25,60,6,17|45,35,23,10,46,41,32,37,59|21,39,29,27,56,40,28|12,22,47,14,24,30,5|1,33,3,34,57,15,43|51,63,62,38,13,20|53,64,8,54,36",false,generated_inside_algorithm,3632,3632,209.369690,10,2,0,0,8,2,17,0.662031,10,0,true,ok,,6.200000,20.300000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,17,10,7,2,10,2,9,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n65-k9_3,ivns,A-n65-k9,3,1174,10,2,5,5,50,best,3,2,60,max_iter,3992,"19,33,22,12,26,51,36,8,48,55|45,31,53,16,25,62,57|40,28,39,32,15,42,18,54,34|52,3,21,59,11,6,23,50|2,43,41,46,4,30|61,5,38,7,44,20,58|14,24,1,13,35,37,9|27,10,29,17,56|60,64,49,47,63",false,generated_inside_algorithm,3844,3844,227.427597,10,1,0,0,9,1,12,0.718036,5,0,true,ok,,7,22.200000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,12,10,2,1,10,1,10,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n65-k9_4,ivns,A-n65-k9,4,1174,10,2,5,5,50,best,3,2,60,max_iter,4350,"32,31,29,2,55,62|26,45,19,13,57,41,1,35,23,38,39,48,40|61,11,3,46,36,17,49,4,7|16,21,15,12,52,51,18,37,24|50,42,47,28,34,6,14|25,60,27,53,33,22|56,9,43,44|59,54,30,64,8,5|10,20,63,58",false,generated_inside_algorithm,4065,4065,246.252136,10,1,0,0,9,1,18,0.778038,10,0,true,ok,,7.400000,23.200000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,18,10,8,1,10,1,10,0,0,0,0,0,0,0,0,0,0,efg-high,best
ivns_A-n65-k9_5,ivns,A-n65-k9,5,1174,10,2,5,5,50,best,3,2,60,max_iter,4078,"48,26,20,14,11,10,61,50,40,32,15|35,47,52,6,22,62,39,18,41,57|19,49,51,12,4,3,60,42,34|45,13,36,5,7,46,33,37,16|38,44,23,30,58|1,2,28,31,59,21|56,9,54,8|29,53,63,27,24|64,25,55,17,43",false,generated_inside_algorithm,3921,3921,233.986374,10,1,0,0,9,1,18,0.870042,1,0,true,ok,,8.100000,25.800000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,18,10,8,1,10,1,10,0,0,0,0,0,0,0,0,0,0,efg-high,best
